1.200000000000000372e-02,-2.158728711344880757e+00,2.663203941139894448e-01,9.510208750449908877e+00,-1.226729506316824869e-01,-4.210313331568659723e-01,-2.843276437555601888e-01,-2.473171006845523434e-01,2.128280909629679668e-02,-2.540247734634481537e-03,0.000000000000000000e+00,-5.152153272656528893e-02,0.000000000000000000e+00,-3.423637539811393848e-01
1.300000000000000461e-02,-2.421403790674431011e+00,2.519074469144434447e-01,8.440828048222055457e+00,-1.393564355345837391e-01,-2.145409409091249553e-01,-2.965001199161686474e-01,-2.819268537014293918e-01,3.627264934973294802e-02,-1.310768950351832518e-03,0.000000000000000000e+00,-5.652410565499449424e-02,0.000000000000000000e+00,-3.528979672633689724e-01
1.400000000000000550e-02,-2.751538847843327140e+00,2.333693818914117091e-01,7.872688140750307539e+00,-1.549948677605373915e-01,1.989651526752665017e-02,-3.060898833834772015e-01,-3.087613796113869435e-01,4.904648404451547594e-02,-1.475089192491218669e-03,0.000000000000000000e+00,-6.034154860743035087e-02,0.000000000000000000e+00,-3.611326228734259569e-01
1.500000000000000638e-02,-3.054058891415142085e+00,2.127812422407139026e-01,7.179415127801220819e+00,-1.683959808168916106e-01,2.722624263860094485e-01,-3.103662610276939349e-01,-3.398732027291184732e-01,7.072331718887359120e-02,-8.200127893205488719e-04,0.000000000000000000e+00,-6.383812382278303277e-02,0.000000000000000000e+00,-3.719957398637015467e-01
1.600000000000000727e-02,-3.589830392630849243e+00,1.885472794261638663e-01,6.324683754021936721e+00,-1.823410980535362103e-01,5.595629619622841666e-01,-3.113291000761458927e-01,-3.613853972046027763e-01,8.672684023734172909e-02,-6.211558411719177901e-04,0.000000000000000000e+00,-6.612816788745712326e-02,0.000000000000000000e+00,-3.795656584213686902e-01
1.700000000000000816e-02,-3.904442982987173849e+00,1.659906228473116419e-01,5.668343936727588961e+00,-1.974769347372705153e-01,8.660927296973188749e-01,-3.106348143599114708e-01,-3.924685235349447687e-01,1.049170016999797367e-01,-3.128078853910028255e-04,0.000000000000000000e+00,-7.024917830231944271e-02,0.000000000000000000e+00,-3.891734666330138315e-01
1.800000000000000905e-02,-4.147243574692986989e+00,1.397520729632320546e-01,4.841176272673972214e+00,-2.098555937711576447e-01,1.177321628327961278e+00,-3.058993936472565456e-01,-4.189785740237916278e-01,1.386460858948541375e-01,-6.118867321927541972e-04,0.000000000000000000e+00,-7.083152400616143929e-02,0.000000000000000000e+00,-4.010563913933961055e-01
1.900000000000000994e-02,-3.730901331800958953e+00,1.133194282768574812e-01,4.150811474109697308e+00,-2.202016408664909941e-01,1.445179363574885079e+00,-2.972493915349571636e-01,-4.593963807963103441e-01,1.617509723092313279e-01,-8.401476892008431698e-04,0.000000000000000000e+00,-7.636890938120632910e-02,0.000000000000000000e+00,-4.126378971698323461e-01
2.000000000000001082e-02,-3.862652763343010776e+00,6.909454136873760532e-02,3.122025323704217925e+00,-2.277318836508015476e-01,1.697381129688958934e+00,-2.869736515212711336e-01,-4.853897373197458842e-01,1.952583450145991273e-01,-2.330725721778215758e-05,0.000000000000000000e+00,-7.670630870291295089e-02,0.000000000000000000e+00,-4.236499996145284275e-01
2.100000000000001171e-02,-3.963343153099237348e+00,1.240208378145091217e-02,1.967162985254100604e+00,-2.305728280496274762e-01,1.924933119254475855e+00,-2.727657516603466670e-01,-5.113936830327714400e-01,2.207316515689981273e-01,6.777535937742185015e-04,0.000000000000000000e+00,-7.837960279007169517e-02,0.000000000000000000e+00,-4.327083512837898160e-01
2.200000000000001260e-02,-3.875501072011979797e+00,-4.544229083202957348e-02,7.151306537604721347e-01,-2.266585009722649757e-01,2.103931404897696922e+00,-2.557497923490604785e-01,-5.338750733009044458e-01,2.532839186741414061e-01,-4.726917714868378789e-05,0.000000000000000000e+00,-7.780552644724741951e-02,0.000000000000000000e+00,-4.423458672853466389e-01
2.300000000000001349e-02,-3.902595229372579411e+00,-9.985781066895041413e-02,-6.906690427381370068e-01,-2.194343334189415573e-01,2.233270214621338567e+00,-2.359993824787004202e-01,-5.712463314021525296e-01,2.779399177717257752e-01,-1.245433594950773055e-04,0.000000000000000000e+00,-8.232441850957598894e-02,0.000000000000000000e+00,-4.521884027431199993e-01
2.400000000000001438e-02,-3.815669177686667357e+00,-1.502096277251120660e-01,-2.128313666372410928e+00,-2.078528224109202627e-01,2.299326288684179875e+00,-2.133836855259066412e-01,-5.964450533949331446e-01,3.061399805087759995e-01,-7.071315374403715605e-04,0.000000000000000000e+00,-8.309734137532680254e-02,0.000000000000000000e+00,-4.606785859157147556e-01
2.500000000000001527e-02,-3.776438358236492654e+00,-1.957647779033130919e-01,-3.603506048958670327e+00,-1.941489568719141912e-01,2.303966462147340799e+00,-1.874274569872284302e-01,-6.214251741599197132e-01,3.403146734370196547e-01,-5.661910757983955149e-04,0.000000000000000000e+00,-8.250920176286570540e-02,0.000000000000000000e+00,-4.698694674639082303e-01
2.600000000000001615e-02,-3.707164183676097569e+00,-2.367484512878467728e-01,-5.037613772234491805e+00,-1.776964946340488793e-01,2.246645141114815836e+00,-1.599209784408190949e-01,-6.463423823576827099e-01,3.632522580082678809e-01,-4.330084395774547569e-04,0.000000000000000000e+00,-8.412041990304484906e-02,0.000000000000000000e+00,-4.767445722846324618e-01
2.700000000000001704e-02,-3.604822081778833898e+00,-2.733134722722886933e-01,-6.375981994452015300e+00,-1.598394131904899429e-01,2.127964839874151970e+00,-1.285097313932549168e-01,-6.777969297342121280e-01,3.907886434265257503e-01,-5.361327729654617475e-04,0.000000000000000000e+00,-8.640639373587002958e-02,0.000000000000000000e+00,-4.847950103932007204e-01
2.800000000000001793e-02,-3.467882124237905650e+00,-3.034344036655102772e-01,-7.580130116462212797e+00,-1.400416370433177904e-01,1.951914079942338232e+00,-9.721837741610502015e-02,-7.079658244811601886e-01,4.261022492218054514e-01,-5.347691821769679985e-04,0.000000000000000000e+00,-8.660587679220334290e-02,0.000000000000000000e+00,-4.935197993835589436e-01
2.900000000000001882e-02,-3.203298071779104195e+00,-3.260597747244083910e-01,-8.577472372706342441e+00,-1.226321487404716110e-01,1.715560277543914491e+00,-6.289691729595744962e-02,-7.254475821428301163e-01,4.445957627262031586e-01,1.075022219773772445e-03,0.000000000000000000e+00,-8.709939981889874838e-02,0.000000000000000000e+00,-4.980357624165199226e-01
3.000000000000001971e-02,-3.006235800999719210e+00,-3.431908072744408456e-01,-9.426049472820448472e+00,-1.045656429098393569e-01,1.434868071394803435e+00,-2.730547873489467745e-02,-7.519541765890888074e-01,4.791812315415441836e-01,4.357501833732859505e-04,0.000000000000000000e+00,-8.629981294839859929e-02,0.000000000000000000e+00,-5.055322981001939553e-01
3.100000000000002059e-02,-2.782346244624414044e+00,-3.525107162696267671e-01,-1.006421887543084637e+01,-8.805144798364661352e-02,1.117512130004148174e+00,8.233101106463820013e-03,-7.715786465671752303e-01,4.908548359641071723e-01,-1.957296898814668497e-04,0.000000000000000000e+00,-8.883046300431514386e-02,0.000000000000000000e+00,-5.088175221351833866e-01
3.200000000000002148e-02,-2.405109684317294771e+00,-3.501467580291811599e-01,-9.766523966151787306e+00,-7.208645767598015341e-02,7.818220676675247116e-01,4.213929186434646479e-02,-7.874469690043520709e-01,5.203621407533411958e-01,-4.587822029222880489e-04,0.000000000000000000e+00,-8.622174468942737924e-02,0.000000000000000000e+00,-5.141435962309323093e-01
3.300000000000002237e-02,-2.298304174654750121e+00,-3.425742025043518324e-01,-9.485379584012687104e+00,-5.678599636260510397e-02,4.578592684360923704e-01,7.518754440287958585e-02,-8.106397406579428644e-01,5.434511129840232657e-01,-1.165989452025707101e-03,0.000000000000000000e+00,-8.698419947167987387e-02,0.000000000000000000e+00,-5.188703743841232008e-01
3.400000000000002326e-02,-2.104542403173236487e+00,-3.322941785800729297e-01,-9.233428081035121693e+00,-4.418940360917113924e-02,1.409848568480024100e-01,1.077009398967855996e-01,-8.245226181242552022e-01,5.675952888391336826e-01,-1.220792183893296915e-03,0.000000000000000000e+00,-8.495236229032956943e-02,0.000000000000000000e+00,-5.228658159968907482e-01
3.500000000000002415e-02,-1.903342539127397703e+00,-3.167811687403067622e-01,-8.792287723715961789e+00,-3.242290912836937739e-02,-1.590724733044685257e-01,1.375166148840828717e-01,-8.219069885267119568e-01,5.878568590348446365e-01,-1.725790252532123301e-03,0.000000000000000000e+00,-7.937321345149311869e-02,0.000000000000000000e+00,-5.251719944158338427e-01
3.600000000000002504e-02,-1.425730174615976953e+00,-2.975135184034901625e-01,-8.154789802090757433e+00,-2.236213036866319809e-02,-4.608728055937542090e-01,1.652524886862403730e-01,-8.266323501736265733e-01,5.949274430160398364e-01,-1.572364924278018411e-03,0.000000000000000000e+00,-7.892475249276917348e-02,0.000000000000000000e+00,-5.263158207685260104e-01
3.700000000000002592e-02,-1.121761820151557343e+00,-2.773216902337579670e-01,-7.702378615183496535e+00,-1.271591450448151216e-02,-7.493830450122024311e-01,1.914650176703000528e-01,-8.271646749922255681e-01,6.091316203712663357e-01,-5.439247633543442453e-04,0.000000000000000000e+00,-7.560607044293385370e-02,0.000000000000000000e+00,-5.280010417379554788e-01
3.800000000000002681e-02,-8.392296615084898770e-01,-2.526738314434650579e-01,-7.085887028241970143e+00,-4.176270953463023967e-03,-1.013753516199304316e+00,2.153098439129745856e-01,-8.314086128465937309e-01,6.211720576657348003e-01,-1.171401503060647746e-04,0.000000000000000000e+00,-7.379146647588130659e-02,0.000000000000000000e+00,-5.296288216839706298e-01
3.900000000000002770e-02,-5.458537272918857486e-01,-2.295460881045494062e-01,-6.445600254740773138e+00,1.144309063631909675e-03,-1.252363317479892046e+00,2.358494617433216367e-01,-8.135456303380813603e-01,6.161778854187286436e-01,-6.005309623486275970e-05,0.000000000000000000e+00,-7.023469391299155817e-02,0.000000000000000000e+00,-5.279122009360509571e-01
4.000000000000002859e-02,-2.596400308717091709e-01,-2.049321790619867412e-01,-5.743106538918619997e+00,6.214746836681634724e-03,-1.459806583459946516e+00,2.533309375957994436e-01,-8.078260842154971755e-01,6.368379455249421062e-01,-7.488732329440353150e-04,0.000000000000000000e+00,-6.361418881467983955e-02,0.000000000000000000e+00,-5.298009315652922879e-01
4.100000000000002948e-02,1.440740803475573130e-02,-1.809183073860313740e-01,-5.002696130261233165e+00,1.093181227330103020e-02,-1.633336423543248817e+00,2.679695948101839531e-01,-7.926391660128048189e-01,6.483371415883606437e-01,-1.695888855994439389e-03,0.000000000000000000e+00,-5.670798934021389903e-02,0.000000000000000000e+00,-5.299446470956341582e-01
4.200000000000003036e-02,2.747291898061105520e-01,-1.532234364727912690e-01,-4.243451820116365347e+00,1.265527194218233308e-02,-1.768877365982211014e+00,2.805960741693421800e-01,-7.879306709772679884e-01,6.474401982926348831e-01,-1.322185294648515249e-03,0.000000000000000000e+00,-5.567701827854060204e-02,0.000000000000000000e+00,-5.295029376702204971e-01
4.300000000000003125e-02,5.162100334493379128e-01,-1.267852363272198579e-01,-3.490341522729013324e+00,1.390251579810872218e-02,-1.865790351358769694e+00,2.908238727678814639e-01,-7.779111599015100520e-01,6.551259287947114318e-01,-1.056290273097647888e-03,0.000000000000000000e+00,-5.109741297225375845e-02,0.000000000000000000e+00,-5.295429250216427963e-01
4.400000000000003214e-02,7.365666832141852804e-01,-1.001760852039764033e-01,-2.763234998528857567e+00,1.323958344856930938e-02,-1.923366793615183923e+00,2.979140954694365906e-01,-7.695282493392437972e-01,6.719412568336976532e-01,-6.501435181633125494e-04,0.000000000000000000e+00,-4.466171542791708138e-02,0.000000000000000000e+00,-5.305846616791127790e-01
4.500000000000003303e-02,9.312984726286849257e-01,-7.542726125897082634e-02,-2.080590021628871966e+00,1.420235533458696041e-02,-1.940321710733185157e+00,3.024549139855478574e-01,-7.731229948351926451e-01,6.779828838655438394e-01,-1.628454260971422306e-03,0.000000000000000000e+00,-4.409614515820442504e-02,0.000000000000000000e+00,-5.314623857791977990e-01
4.600000000000003392e-02,1.098449045761728193e+00,-5.514255386934787534e-02,-1.457829242607758813e+00,1.217160516791569898e-02,-1.919933758645355981e+00,3.043715179184310893e-01,-7.750396243506729732e-01,6.863439100188453157e-01,-1.317909932509439379e-03,0.000000000000000000e+00,-4.249632306776635060e-02,0.000000000000000000e+00,-5.324184427186192670e-01
4.700000000000003481e-02,1.234307894760182878e+00,-3.382772799661661056e-02,-9.052163275870848125e-01,1.032290056178391743e-02,-1.865781345624320409e+00,3.043377054909138790e-01,-7.815632682385599272e-01,6.969485805000714684e-01,-1.587633974033484914e-03,0.000000000000000000e+00,-4.154577204221168718e-02,0.000000000000000000e+00,-5.339186302224461222e-01
4.800000000000003569e-02,1.339710911871487609e+00,-1.459576117095477341e-02,-4.314784234163114296e-01,9.546358162428002919e-03,-1.779071583529887146e+00,3.040788648922650439e-01,-7.843402790248430456e-01,7.126203809021819380e-01,-1.320038252440120397e-03,0.000000000000000000e+00,-3.829870646366494158e-02,0.000000000000000000e+00,-5.355500508732320419e-01
4.900000000000003658e-02,1.415307823468965109e+00,1.442648701910437205e-04,-4.194758239818252576e-02,7.962930970209159548e-03,-1.664845890881835544e+00,3.003831749528326767e-01,-7.859001715091925577e-01,7.260865154739768457e-01,-2.111499730750686712e-03,0.000000000000000000e+00,-3.527160100881329696e-02,0.000000000000000000e+00,-5.368382027800033818e-01
5.000000000000003747e-02,1.464885055840356998e+00,1.413818088678301700e-02,2.560632897580251699e-01,5.325738771717034026e-03,-1.526537611060126975e+00,2.951536353935765300e-01,-8.079723176005215723e-01,7.419127030815658719e-01,-5.660720828130841190e-04,0.000000000000000000e+00,-3.709221260759820726e-02,0.000000000000000000e+00,-5.397426681449235542e-01
5.100000000000003836e-02,1.492867436062056852e+00,2.614725998756398800e-02,4.595587340111015884e-01,2.389200606074858881e-03,-1.371373352746852792e+00,2.884715926755494486e-01,-8.286718956821588211e-01,7.541889158377551583e-01,4.338598248112989397e-04,0.000000000000000000e+00,-3.946417775288280777e-02,0.000000000000000000e+00,-5.420837557345778990e-01
5.200000000000003925e-02,1.503601255020924343e+00,3.459579421617135775e-02,5.680696137251379785e-01,2.606258330520992597e-04,-1.203014742514403324e+00,2.807197997436857717e-01,-8.430719202247998201e-01,7.658938667975868642e-01,2.348202441327995930e-04,0.000000000000000000e+00,-4.029666364472315326e-02,0.000000000000000000e+00,-5.438562863032048167e-01
5.300000000000004013e-02,1.503073868105222921e+00,4.137471002036114537e-02,5.882845186515207603e-01,-1.938717860228474131e-03,-1.028157152734029633e+00,2.722179087580354762e-01,-8.529762715523167005e-01,7.759942256158981477e-01,1.539935246921002071e-04,0.000000000000000000e+00,-4.033444829365771811e-02,0.000000000000000000e+00,-5.451693882750225928e-01
5.400000000000004102e-02,1.492659234500934851e+00,4.807295564941023447e-02,5.293403617001553041e-01,-3.556867610031355740e-03,-8.533701925208087014e-01,2.628074466595117231e-01,-8.642961136487560259e-01,7.966872832523261838e-01,-1.059921439968854411e-05,0.000000000000000000e+00,-3.798210011270675146e-02,0.000000000000000000e+00,-5.472267261128183069e-01
5.500000000000004191e-02,1.478242921048523728e+00,5.273747486084486014e-02,4.043070571940637348e-01,-6.850745610411669226e-03,-6.841338145648497848e-01,2.516047722916195384e-01,-8.726505627550805722e-01,8.106650053422725932e-01,-6.333481420098271237e-04,0.000000000000000000e+00,-3.656970778223760099e-02,0.000000000000000000e+00,-5.485681591538124069e-01
5.600000000000004280e-02,1.459847330599046034e+00,5.587207543129826121e-02,2.278245448115052141e-01,-8.554756718549714686e-03,-5.251441692274504414e-01,2.410357778487139946e-01,-8.814190724815299527e-01,8.196438465269444418e-01,-1.026920374702384314e-03,0.000000000000000000e+00,-3.657413985499672476e-02,0.000000000000000000e+00,-5.495570190369692964e-01
5.700000000000004369e-02,1.443874045469686784e+00,5.837824251980529289e-02,1.753705682837556484e-02,-1.011294081943544046e-02,-3.830526559387479324e-01,2.297865475181951889e-01,-8.699948006483142482e-01,8.261265678782909738e-01,-2.755061846284748497e-03,0.000000000000000000e+00,-3.178840174185211531e-02,0.000000000000000000e+00,-5.493800097490610934e-01
5.800000000000004458e-02,1.431476980222507134e+00,6.067069209254845330e-02,-2.113200964592561737e-01,-1.245315439496589086e-02,-2.593345487798293658e-01,2.183288208988702905e-01,-8.697723322158525949e-01,8.421766381281271530e-01,-2.713433807221748550e-03,0.000000000000000000e+00,-2.749297382053673966e-02,0.000000000000000000e+00,-5.502848709909498037e-01
5.900000000000004546e-02,1.425589908163949371e+00,6.241961076088026195e-02,-4.462114065374395144e-01,-1.244002161742522976e-02,-1.572336647439773749e-01,2.063808879585053990e-01,-8.714350529719596672e-01,8.530368068045477425e-01,-2.639438457820676796e-03,0.000000000000000000e+00,-2.506689469529273240e-02,0.000000000000000000e+00,-5.509510952396403649e-01
6.000000000000004635e-02,1.425383108591560477e+00,6.338793571513345881e-02,-6.701586886051174030e-01,-1.338120448866155811e-02,-7.933120055244688440e-02,1.951655329101864011e-01,-8.551416598243541944e-01,8.675076437810519403e-01,-2.480370156073460983e-03,0.000000000000000000e+00,-1.684179998316137628e-02,0.000000000000000000e+00,-5.508116076195774813e-01
6.100000000000004724e-02,1.431907406486848000e+00,6.476560940201550598e-02,-8.697249713521492120e-01,-1.421026850568587498e-02,-2.490005251321467800e-02,1.830222128658350877e-01,-8.411258310574486474e-01,8.760913136766191878e-01,-2.198766177890352190e-03,0.000000000000000000e+00,-1.079344401356065186e-02,0.000000000000000000e+00,-5.504108673225875936e-01
6.200000000000004813e-02,1.444531427796769130e+00,6.380269409775360390e-02,-1.034796549081206773e+00,-1.380180571806421952e-02,4.224965447620443112e-03,1.696284662050110692e-01,-8.406856741407480182e-01,8.771058372416417059e-01,-1.536146519667535518e-03,0.000000000000000000e+00,-1.040532829264157605e-02,0.000000000000000000e+00,-5.504311807491386599e-01
6.300000000000004208e-02,1.460690404767380546e+00,6.428535546040950455e-02,-1.154291484419393665e+00,-1.312767582307207415e-02,9.798897041185694601e-03,1.566626420909430495e-01,-8.209595347051322767e-01,8.827777860038741320e-01,-1.799076690967517074e-03,0.000000000000000000e+00,-3.606677302328185897e-03,0.000000000000000000e+00,-5.494558757320421316e-01
6.400000000000004297e-02,1.475111240512505306e+00,5.920714209045215698e-02,-1.543748078116989664e+00,-1.320864975407812225e-02,-5.185679627825900972e-03,1.453121965658358272e-01,-8.264781248799664137e-01,8.928975735629144372e-01,-1.473390761197528823e-03,0.000000000000000000e+00,-2.387004226457482836e-03,0.000000000000000000e+00,-5.502447538464712018e-01
6.500000000000004385e-02,1.477642856252422199e+00,5.957252777267162125e-02,-1.551271361509584334e+00,-1.507208950400958959e-02,-3.874876869198191909e-02,1.338145810042364880e-01,-8.267411338230549189e-01,9.049543528929406833e-01,-2.541080400130978295e-04,0.000000000000000000e+00,7.621174239421379948e-04,0.000000000000000000e+00,-5.507423748075948033e-01
6.600000000000004474e-02,1.490401069003728152e+00,6.328358474769787967e-02,-1.510477432741951231e+00,-1.424370926649340743e-02,-8.926923455409843666e-02,1.226773973918782179e-01,-8.268025725247264424e-01,9.038708199393078457e-01,-3.448270048263107077e-04,0.000000000000000000e+00,4.560782404664093237e-04,0.000000000000000000e+00,-5.507046466703633403e-01
6.700000000000004563e-02,1.513704500488544546e+00,6.586193656275013408e-02,-1.434225529595726911e+00,-1.353215521632306073e-02,-1.546388306774876542e-01,1.106928476004204603e-01,-8.162600394765947565e-01,9.166631006015610872e-01,5.981616363310811920e-04,0.000000000000000000e+00,6.700298296702898726e-03,0.000000000000000000e+00,-5.504908410719950851e-01
6.800000000000004652e-02,1.542963447643744601e+00,6.750103505167552587e-02,-1.330664629049137959e+00,-1.469328828358095959e-02,-2.317513165974641187e-01,9.672728800847031627e-02,-8.220671746341812192e-01,9.245994258453986703e-01,6.675589073484422108e-04,0.000000000000000000e+00,7.271713681642075211e-03,0.000000000000000000e+00,-5.511426853470133835e-01
6.900000000000004741e-02,1.573796729778433434e+00,7.180808361769130954e-02,-1.207462110068253658e+00,-1.306726319885308588e-02,-3.182293737343541151e-01,8.392298122205553434e-02,-8.150258685465247011e-01,9.329716040869951987e-01,8.169974559196340478e-04,0.000000000000000000e+00,1.140075187698767062e-02,0.000000000000000000e+00,-5.509460886359436316e-01
7.000000000000004829e-02,1.602404495303041188e+00,7.593895110907553092e-02,-1.068405955120971695e+00,-1.142729784084166311e-02,-4.117912361369150398e-01,7.066658854748099350e-02,-8.324764740391570328e-01,9.387416875793040960e-01,-1.406169448366726153e-04,0.000000000000000000e+00,8.275283881727220348e-03,0.000000000000000000e+00,-5.522425133051394042e-01
7.100000000000004918e-02,1.621152412058596282e+00,7.955645598117917772e-02,-9.172398852377604550e-01,-9.694394182329721041e-03,-5.043052691359155570e-01,5.659766397690964290e-02,-8.476647404904102956e-01,9.464854855825808322e-01,-4.549307841405387251e-04,0.000000000000000000e+00,6.277508522138104674e-03,0.000000000000000000e+00,-5.533681356662535356e-01
7.200000000000005007e-02,1.629604577599438997e+00,8.276126280013969272e-02,-7.578810311155923518e-01,-8.306873241766574850e-03,-5.944138773198723857e-01,4.292103905918122353e-02,-8.509498218493941613e-01,9.587922731434461721e-01,-1.888451062157306404e-05,0.000000000000000000e+00,8.702575103386442357e-03,0.000000000000000000e+00,-5.538694879313381669e-01
7.300000000000005096e-02,1.624153924750415312e+00,8.521483915788505281e-02,-5.969075925312985476e-01,-5.735580114740738283e-03,-6.750423782638567127e-01,2.834588421285272331e-02,-8.452021329604599842e-01,9.566078250334277833e-01,1.624078770427336772e-04,0.000000000000000000e+00,9.659651950640217588e-03,0.000000000000000000e+00,-5.534864918214965623e-01
7.400000000000005185e-02,1.606273991287933800e+00,8.594759481842523252e-02,-4.408383563074238509e-01,-2.087498645789173136e-03,-7.417599482016259405e-01,1.369782445726068845e-02,-8.384586795225172917e-01,9.576687649993494977e-01,7.080622172519084913e-04,0.000000000000000000e+00,1.175560427660306967e-02,0.000000000000000000e+00,-5.531127687779426871e-01
7.500000000000005274e-02,1.576045654637322713e+00,8.732922005264026621e-02,-2.953281418563976635e-01,1.013732401095790523e-03,-7.905365317328920671e-01,1.901676178845401743e-04,-8.415660508803580742e-01,9.618658451522525965e-01,7.444323167196254106e-04,0.000000000000000000e+00,1.205033584770762861e-02,0.000000000000000000e+00,-5.533974085521501385e-01
7.600000000000005362e-02,1.539277400277788699e+00,8.803042632290483671e-02,-1.636227533380511245e-01,3.469921390000360074e-03,-8.198068893597341145e-01,-1.354275282475270181e-02,-8.279201958036871423e-01,9.547360030215538140e-01,1.131524768103519662e-03,0.000000000000000000e+00,1.379338396229431302e-02,0.000000000000000000e+00,-5.523906359554429102e-01
7.700000000000005451e-02,1.493893488481342402e+00,8.820470303530793255e-02,-4.686737223717072492e-02,4.823330482469240579e-03,-8.264817952264321699e-01,-2.516271838984554532e-02,-8.271204052177270061e-01,9.682321678608379889e-01,2.698420509429831204e-03,0.000000000000000000e+00,1.763827009971877940e-02,0.000000000000000000e+00,-5.526519580048199209e-01
7.800000000000005540e-02,1.452702155170207732e+00,8.470056858132953004e-02,-1.091850984482281434e-01,5.846883471388657043e-03,-8.108211767169798412e-01,-3.743723730601586364e-02,-8.212307179650130129e-01,9.714363502018219521e-01,2.508867258953424804e-03,0.000000000000000000e+00,2.007834522759770896e-02,0.000000000000000000e+00,-5.523403959961579179e-01
7.900000000000005629e-02,1.396591395699172455e+00,8.305398846944488100e-02,-8.409899501077866893e-03,6.002800790198771844e-03,-7.736234233350890444e-01,-4.738589161020410195e-02,-8.129278857128041658e-01,9.728639551867959145e-01,2.545102351819676298e-03,0.000000000000000000e+00,2.268420093265323401e-02,0.000000000000000000e+00,-5.518191444204086915e-01
8.000000000000005718e-02,1.343994876415008921e+00,8.076147302157694885e-02,9.098845261869845102e-02,7.068629913150473523e-03,-7.173618160321431070e-01,-5.918264133328175747e-02,-8.040755451301127010e-01,9.749748245521382417e-01,3.292544024922396291e-03,0.000000000000000000e+00,2.561786992116139861e-02,0.000000000000000000e+00,-5.512528537398821982e-01
